call_number,Unnamed: 0,street_number,street_name,lat,url
19-3962,3083,218,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=218SIMONDS%20RD,%20Williamstown%20MA"
19-3964,3085,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-3971,3091,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-3982,3102,453,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=453SPRING%20ST,%20Williamstown%20MA"
19-3984,3103,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-3985,3104,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-3989,3108,333,Narrative:,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333Narrative:,%20Williamstown%20MA"
19-3994,3112,2176,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2176NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-3999,3115,321,SOUTHWORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=321SOUTHWORTH%20ST,%20Williamstown%20MA"
19-4000,3116,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-4002,3118,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-4012,3125,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4017,3129,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4027,3138,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4032,3143,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4038,3147,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4050,3154,542,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=542MAIN%20ST,%20Williamstown%20MA"
19-4054,3157,190,MAIN%20sT,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20sT,%20Williamstown%20MA"
19-4064,3164,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4067,3166,388,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=388MAIN%20ST,%20Williamstown%20MA"
19-4071,3170,631,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=631MAIN%20ST,%20Williamstown%20MA"
19-4079,3176,395,ADAMS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=395ADAMS%20RD,%20Williamstown%20MA"
19-4078,3177,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4081,3179,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4087,3185,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4088,3186,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4090,3188,388,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=388MAIN%20ST,%20Williamstown%20MA"
19-4092,3189,86,MISSION%20PARK%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=86MISSION%20PARK%20DR,%20Williamstown%20MA"
19-4093,3190,1762,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1762SIMONDS%20RD,%20Williamstown%20MA"
19-4094,3191,1296,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1296COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4100,3195,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4102,3197,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-4103,3198,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4215,3208,907,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=907MAIN%20ST,%20Williamstown%20MA"
19-4216,3209,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4220,3213,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4243,3235,433,COBBLEVIEW%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=433COBBLEVIEW%20RD,%20Williamstown%20MA"
19-4244,3236,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4248,3240,2259,SYNDICATE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2259SYNDICATE%20RD,%20Williamstown%20MA"
19-4259,3247,496,HENDERSON%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=496HENDERSON%20RD,%20Williamstown%20MA"
19-4264,3252,F7,SOUTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=F7SOUTH%20ST,%20Williamstown%20MA"
19-4271,3254,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4273,3255,240,COLE%20AVE,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=240COLE%20AVE,%20Williamstown%20MA"
19-4279,3261,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4293,3275,191,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=191MAIN%20ST,%20Williamstown%20MA"
19-4297,3278,172,LYNDE%20LN,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=172LYNDE%20LN,%20Williamstown%20MA"
19-4301,3279,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4302,3280,380,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=380MAIN%20ST,%20Williamstown%20MA"
19-4107,3291,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-4112,3295,385,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=385NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4119,3300,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4120,3301,1541,NEW%20ASHFORD%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1541NEW%20ASHFORD%20RD,%20Williamstown%20MA"
19-4121,3302,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4130,3310,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4132,3312,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4136,3316,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4141,3321,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4142,3322,2118,SAND%20SPRINGS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2118SAND%20SPRINGS%20RD,%20Williamstown%20MA"
19-4146,3324,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4147,3325,100,SOUTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=100SOUTH%20ST,%20Williamstown%20MA"
19-4148,3326,F7,SOUTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=F7SOUTH%20ST,%20Williamstown%20MA"
19-4156,3331,221,POTTER%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=221POTTER%20RD,%20Williamstown%20MA"
19-4155,3332,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-4160,3336,331,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=331MAIN%20ST,%20Williamstown%20MA"
19-4161,3337,107,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=107MAIN%20ST,%20Williamstown%20MA"
19-4162,3338,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4163,3339,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4166,3342,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4173,3348,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4178,3353,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4181,3356,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4182,3357,630,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=630MAIN%20ST,%20Williamstown%20MA"
19-4184,3359,151,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=151COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4192,3364,538,OBLONG%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=538OBLONG%20RD,%20Williamstown%20MA"
19-4197,3368,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-4201,3371,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4317,3375,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4327,3384,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4331,3388,333,HAWTHORNE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333HAWTHORNE%20RD,%20Williamstown%20MA"
19-4337,3393,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4339,3395,150,GALE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=150GALE%20RD,%20Williamstown%20MA"
19-4351,3402,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-4354,3405,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4361,3411,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4365,3415,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4369,3419,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4373,3423,385,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=385NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4375,3425,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4383,3432,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4385,3434,330,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=330MAIN%20ST,%20Williamstown%20MA"
19-4390,3439,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-4393,3441,249,TOWN%20OF%20WILLIAMSTOWN,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249TOWN%20OF%20WILLIAMSTOWN,%20Williamstown%20MA"
19-4394,3442,195,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=195MAIN%20ST,%20Williamstown%20MA"
19-4397,3443,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4399,3444,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-4406,3449,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4412,3455,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4414,3456,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4424,3466,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4432,3473,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4433,3474,163,ADAMS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=163ADAMS%20RD,%20Williamstown%20MA"
19-4437,3477,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4439,3478,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4469,3483,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4444,3484,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4449,3488,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-4455,3493,87,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=87MAIN%20ST,%20Williamstown%20MA"
19-4456,3494,255,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=255WATER%20ST,%20Williamstown%20MA"
19-4457,3495,19,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=19MAIN%20ST,%20Williamstown%20MA"
19-4458,3496,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4460,3498,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4461,3499,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4466,3503,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4478,3513,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-4483,3519,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-4485,3520,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4487,3521,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-4489,3522,707,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=707SIMONDS%20RD,%20Williamstown%20MA"
19-4494,3526,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-4498,3529,380,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=380MAIN%20ST,%20Williamstown%20MA"
